source,target,flow
22051,48029,30
22055,22053,30
22063,22047,30
22063,22055,30
22071,4013,30
22093,22057,30
1097,48439,29
1003,13121,29
6081,4019,29
6081,41017,29
6041,6045,29
6085,4021,29
6085,6005,29
6085,8001,29
6085,13067,29
6085,16055,29
6085,55079,29
6001,13067,29
6001,20091,29
6059,19153,29
6059,24003,29
6059,27123,29
6059,37051,29
6059,55025,29
6073,5143,29
6073,17089,29
6073,25005,29
6073,30111,29
6073,42045,29
6073,42071,29
6073,45079,29
6073,51800,29
6055,32003,29
6037,6103,29
6037,8045,29
6037,13179,29
6037,26077,29
6037,33015,29
6037,36071,29
6037,36111,29
6097,4019,29
6097,41039,29
6097,41067,29
6111,6039,29
6111,48121,29
6111,49049,29
6083,4019,29
6083,48439,29
6083,53061,29
6075,36103,29
6075,41039,29
6045,6073,29
9009,37063,29
9009,48439,29
9009,51013,29
9001,12015,29
9001,15003,29
9001,34029,29
9011,23031,29
9011,44005,29
9003,24005,29
10005,24510,29
10003,6059,29
10003,12031,29
11001,6071,29
11001,24043,29
11001,29510,29
11001,37067,29
11001,42017,29
11001,42045,29
12031,21111,29
12031,34017,29
12031,37081,29
12031,51013,29
12086,13057,29
12086,25027,29
12086,37063,29
12103,13051,29
12103,37051,29
12103,49035,29
12071,24003,29
12071,33015,29
12127,9003,29
12127,12053,29
12127,25013,29
12021,18097,29
12021,25025,29
12021,37119,29
12021,47037,29
12021,51059,29
12081,12127,29
12015,12101,29
12011,9011,29
12011,17089,29
12011,40109,29
12057,8035,29
12057,8059,29
12057,13245,29
12057,33011,29
12057,34031,29
12009,53053,29
12111,36047,29
12115,13067,29
12115,24031,29
12115,25027,29
12115,36029,29
12099,8013,29
12099,10005,29
12099,12005,29
12099,12089,29
12099,12113,29
12099,25005,29
12099,26099,29
12099,34021,29
12099,47157,29
12099,47187,29
12017,12081,29
12061,12073,29
12005,1073,29
12005,13135,29
12033,47157,29
12033,51059,29
12091,1073,29
12091,39113,29
12029,12041,29
12117,8005,29
12117,12033,29
12117,12091,29
12117,48439,29
12069,36103,29
12027,12055,29
13051,47037,29
13051,48141,29
13127,13067,29
13039,13051,29
24003,12109,29
24003,12111,29
24003,13135,29
24003,36081,29
24003,39049,29
24003,48113,29
24003,54003,29
24005,12101,29
24005,42041,29
24005,42045,29
24009,11001,29
24025,4013,29
24025,11001,29
24017,51107,29
24033,34023,29
24033,53053,29
24510,24045,29
25009,6059,29
25023,33013,29
25025,33013,29
25021,42091,29
25017,6083,29
25017,8005,29
25017,24027,29
25005,12021,29
25005,12115,29
28047,17163,29
33015,36061,29
34029,10003,29
34029,12015,29
34001,12103,29
34009,12011,29
34023,27053,29
34023,36001,29
34003,12081,29
34003,42095,29
34005,15003,29
34005,24005,29
34005,34011,29
34005,42071,29
34005,48439,29
34017,12105,29
34007,12127,29
34021,6085,29
34021,42077,29
34013,12115,29
34013,13063,29
34013,37051,29
34035,6085,29
34035,10003,29
34035,36103,29
36103,4021,29
36103,6065,29
36103,34035,29
36103,37051,29
36059,25027,29
36059,34005,29
36059,36079,29
36081,6067,29
36081,8041,29
36081,22071,29
36081,29189,29
36081,39061,29
36081,42069,29
36081,55025,29
36085,9001,29
36085,12101,29
36085,34021,29
36061,12105,29
36061,36065,29
36061,41067,29
36061,50007,29
36047,1073,29
36047,25023,29
36047,45045,29
36047,55079,29
36087,12057,29
36119,34007,29
36005,13063,29
36005,15003,29
36005,25005,29
36111,6037,29
36027,12095,29
36071,36067,29
36071,36085,29
36083,36081,29
37129,37191,29
37031,37119,29
37049,4027,29
37133,12091,29
37133,53053,29
37187,37013,29
37147,37135,29
37091,37183,29
37131,37183,29
37083,37063,29
41007,53033,29
41011,41005,29
41051,6079,29
41051,8005,29
41051,12057,29
41051,15009,29
41051,24510,29
44001,25021,29
44007,12021,29
45019,12095,29
45019,12099,29
45013,13089,29
45051,45031,29
48245,48215,29
48061,48121,29
48039,48091,29
48201,6095,29
48201,22045,29
48201,37021,29
48201,42029,29
48201,45079,29
48201,47065,29
48201,47187,29
48355,32003,29
48355,48141,29
48321,48453,29
48239,48201,29
48273,51810,29
53061,53065,29
53073,4019,29
53073,6065,29
53073,41067,29
53053,12095,29
53053,24003,29
53053,27053,29
53053,35001,29
53053,53071,29
53049,53033,29
53035,53005,29
53045,53041,29
53033,6099,29
53033,8014,29
53033,21111,29
53033,27037,29
53033,35049,29
53033,41043,29
53033,42091,29
53015,41005,29
53015,53063,29
53009,53067,29
22033,48245,29
22051,32003,29
22071,13063,29
22095,48201,29
22103,48439,29
1097,1069,28
1097,12005,28
6081,6109,28
6085,15001,28
6085,24005,28
6085,29189,28
6085,47157,28
6001,6103,28
6001,8059,28
6001,15001,28
6001,41003,28
6059,34023,28
6059,39153,28
6059,48167,28
6059,49043,28
6059,53009,28
6095,4019,28
6095,17031,28
6095,41051,28
6013,8035,28
6013,15001,28
6073,5119,28
6073,12109,28
6073,26139,28
6073,29047,28
6073,42041,28
6073,48479,28
6073,53077,28
6037,12001,28
6037,13117,28
6037,18141,28
6037,20209,28
6037,25015,28
6037,34031,28
6037,40031,28
6097,6029,28
6111,6017,28
6111,6023,28
6111,53063,28
6083,4025,28
6083,6113,28
6075,25009,28
6075,26161,28
6075,41005,28
6079,48453,28
6087,6095,28
9009,48085,28
9001,6065,28
9001,8013,28
9001,12035,28
9001,13089,28
9001,17043,28
9001,24003,28
9001,39035,28
9003,12061,28
9003,25003,28
9003,37063,28
9003,44005,28
10003,34013,28
11001,6111,28
11001,34025,28
11001,51061,28
12031,1097,28
12031,6111,28
12031,9001,28
12031,12015,28
12031,36055,28
12031,48339,28
12031,51740,28
12086,21067,28
12086,22033,28
12086,40109,28
12086,45051,28
12103,6085,28
12103,11001,28
12103,12005,28
12103,12023,28
12103,17097,28
12103,25001,28
12103,35001,28
12103,41067,28
12103,45079,28
12071,25025,28
12071,34017,28
12071,55079,28
12127,12017,28
12127,12021,28
12127,12085,28
12127,51059,28
12021,12111,28
12021,12117,28
12021,39035,28
12081,37183,28
12011,6019,28
12011,12121,28
12011,22033,28
12011,24027,28
12011,36001,28
12011,47125,28
12057,1097,28
12057,13151,28
12057,13185,28
12057,34027,28
12057,42077,28
12057,51650,28
12057,51710,28
12009,1089,28
12009,12015,28
12009,12017,28
12009,12087,28
12009,12119,28
12009,25027,28
12009,47037,28
12009,48113,28
12101,12033,28
12101,37183,28
12111,34029,28
12109,17031,28
12115,36047,28
12099,9011,28
12099,10003,28
12099,40143,28
12061,12117,28
12035,12001,28
12033,1089,28
12091,48141,28
12075,12057,28
12117,42101,28
12083,4013,28
12083,13135,28
12083,17031,28
13051,32003,28
13051,48113,28
13127,13135,28
13191,13179,28
13179,20061,28
13179,36045,28
13305,13001,28
23009,23031,28
23019,33011,28
23011,23003,28
24003,12091,28
24005,6075,28
24005,34017,28
24005,42029,28
24005,45019,28
24047,24025,28
24045,10001,28
24025,6037,28
24025,48453,28
24035,10001,28
24033,42091,28
24033,48085,28
24033,51760,28
24029,10003,28
24510,6059,28
24510,9001,28
24510,24035,28
24510,36103,28
25009,50007,28
25001,48453,28
25025,13067,28
25025,13135,28
25025,42029,28
25021,25003,28
25021,34023,28
25021,41051,28
25021,44009,28
25021,48439,28
25017,36091,28
25017,42029,28
25017,48491,28
25005,12009,28
28059,28045,28
28047,6111,28
33015,25023,28
33015,33005,28
34029,12061,28
34009,12021,28
34025,10005,28
34025,12119,28
34025,42029,28
34033,42045,28
34023,17043,28
34023,48121,28
34003,39049,28
34011,10003,28
34005,11001,28
34005,17163,28
34017,12117,28
34017,34001,28
34039,51059,28
34007,12115,28
34007,17031,28
34007,45051,28
34021,24510,28
34013,42069,28
34035,51059,28
34031,9003,28
34031,12103,28
34031,12105,28
36103,37133,28
36103,48029,28
36059,15003,28
36059,24027,28
36081,13247,28
36081,25023,28
36081,55079,28
36085,42101,28
36061,6019,28
36061,12061,28
36061,36039,28
36047,29510,28
36087,17031,28
36087,36079,28
36119,9011,28
36119,12081,28
36119,12117,28
36119,36029,28
36119,42017,28
36005,42091,28
36111,37183,28
36027,36067,28
36071,9009,28
36071,25017,28
36071,42089,28
36071,48029,28
36001,36019,28
37129,37001,28
37129,37049,28
37049,37191,28
37133,32003,28
37141,37163,28
41007,41057,28
41011,41015,28
41039,6013,28
41057,41041,28
41051,6023,28
42045,6075,28
42045,12021,28
42045,34023,28
42045,53033,28
42017,34013,28
42101,12117,28
42101,37067,28
44001,25025,28
44009,12071,28
44009,25027,28
44007,12031,28
44007,12127,28
45019,12057,28
45019,24510,28
45019,25017,28
45019,37051,28
45019,47093,28
45013,17031,28
45013,48201,28
45051,37133,28
45035,12057,28
45035,45013,28
45041,45015,28
48061,17031,28
48039,6073,28
48039,48471,28
48201,4025,28
48201,22099,28
48201,22101,28
48201,48019,28
48201,48025,28
48201,48323,28
48355,48391,28
48469,48039,28
53061,6019,28
53061,6075,28
53061,15001,28
53061,20173,28
53061,41029,28
53027,53011,28
53073,53009,28
53073,53077,28
53053,2170,28
53053,4015,28
53053,6107,28
53053,12009,28
53053,20103,28
53053,36061,28
53053,51149,28
53053,51153,28
53029,6111,28
53067,16001,28
53067,53029,28
53067,53057,28
53011,53027,28
53033,1089,28
53033,24003,28
53033,34023,28
53033,41007,28
22001,22033,28
22033,22007,28
22033,32003,28
22051,4013,28
22055,22005,28
22071,28109,28
22089,48201,28
22095,22103,28
22103,1097,28
22103,22057,28
6081,8013,27
6081,15001,27
6085,4025,27
6085,48339,27
6001,12095,27
6001,24033,27
6001,26081,27
6001,37063,27
6059,12127,27
6059,17089,27
6059,17197,27
6059,25027,27
6059,29183,27
6059,36029,27
6095,6011,27
6013,6039,27
6013,6093,27
6013,13089,27
6013,48491,27
6073,12087,27
6073,27163,27
6073,39095,27
6073,41035,27
6023,6059,27
6023,6087,27
6037,5131,27
6037,12083,27
6037,17163,27
6037,41071,27
6037,42071,27
6037,48041,27
6111,6113,27
6111,15009,27
6111,35001,27
6083,6095,27
6075,29189,27
6075,34023,27
6075,39035,27
6075,39049,27
6079,6047,27
6087,6029,27
9009,24003,27
9009,24033,27
9001,34039,27
9001,39061,27
9001,42091,27
9011,32003,27
9003,12117,27
9003,36001,27
10005,47037,27
10005,55079,27
10003,12086,27
10001,24029,27
11001,13067,27
11001,36055,27
11001,51087,27
12031,1003,27
12031,6031,27
12031,8059,27
12031,12119,27
12031,22033,27
12031,48355,27
12031,53035,27
12086,20057,27
12086,36085,27
12086,39113,27
12086,42017,27
12086,48409,27
12087,6037,27
12087,48201,27
12103,12055,27
12103,39017,27
12103,39095,27
12103,42017,27
12103,42091,27
12103,44007,27
12103,45019,27
12103,47065,27
12103,47157,27
12103,53053,27
12071,6059,27
12071,36059,27
12081,12017,27
12081,13121,27
12015,12031,27
12011,1073,27
12011,10005,27
12011,12113,27
12011,13139,27
12011,13215,27
12011,21067,27
12011,34001,27
12011,36067,27
12011,45013,27
12011,51710,27
12057,22033,27
12057,24510,27
12057,25013,27
12057,34005,27
12057,42011,27
12057,42029,27
12057,51700,27
12101,12061,27
12111,6073,27
12111,13135,27
12115,8041,27
12115,26099,27
12115,36119,27
12115,39061,27
12115,42101,27
12019,12069,27
12099,13117,27
12099,24510,27
12099,45051,27
12099,48339,27
12017,12071,27
12005,12086,27
12033,28075,27
12033,53035,27
12083,6073,27
12083,12033,27
12083,36081,27
13179,13073,27
23005,50007,27
23031,25021,27
24003,6059,27
24003,12127,27
24003,13089,27
24003,51087,27
24005,15003,27
24005,39035,27
24005,54003,27
24009,24005,27
24045,10003,27
24017,51013,27
24033,6059,27
24033,47037,27
24033,48121,27
24033,48141,27
24041,24005,27
24510,42029,27
25009,48113,27
25023,12086,27
25023,44005,27
25001,12086,27
25025,45019,27
25025,55025,27
25021,6081,27
25021,9011,27
25021,12015,27
25021,33017,27
25021,39049,27
25017,23011,27
25017,35001,27
25017,50027,27
25005,23005,27
25005,36047,27
28059,22103,27
28047,12005,27
34029,12119,27
34029,36119,27
34029,42029,27
34025,45013,27
34023,12117,27
34003,8031,27
34003,10005,27
34003,42103,27
34005,6059,27
34005,17031,27
34005,25017,27
34017,26125,27
34039,4013,27
34039,9009,27
34015,36061,27
34007,12009,27
34007,13135,27
34021,6075,27
34021,45051,27
34013,6059,27
34013,6075,27
34013,37063,27
34013,51810,27
34035,12095,27
34035,36119,27
34035,48085,27
34035,48113,27
34031,9009,27
34031,42077,27
36103,37063,27
36059,12105,27
36059,45045,27
36081,4019,27
36081,37133,27
36085,42017,27
36061,6087,27
36061,12127,27
36061,42133,27
36061,44009,27
36061,45045,27
36047,8059,27
36047,24021,27
36047,26081,27
36047,42075,27
36047,45051,27
36047,51650,27
36087,25017,27
36087,34025,27
36087,37183,27
36119,10003,27
36119,12009,27
36119,12101,27
36119,45019,27
36005,34001,27
36005,34029,27
36005,48141,27
36005,51041,27
36005,51760,27
36111,25017,27
36111,36093,27
36027,32003,27
36071,12115,27
36071,15003,27
36001,6085,27
36001,24031,27
37129,45045,27
37049,12095,27
37049,37051,27
37133,12009,27
37133,13067,27
37133,24033,27
37139,37147,27
37147,13121,27
37147,37015,27
37015,37131,27
37065,48453,27
37061,37051,27
41007,41047,27
41039,53063,27
41019,4013,27
41051,53009,27
41051,53049,27
41051,53057,27
42045,12086,27
42045,12115,27
42045,24005,27
42045,34013,27
42045,34025,27
42017,12031,27
42017,42107,27
42101,29189,27
42101,51700,27
44007,12009,27
44007,34023,27
45019,9011,27
45019,13245,27
45019,22071,27
45019,48029,27
45013,6071,27
45051,6073,27
45051,13051,27
45051,24003,27
45051,24031,27
45015,13051,27
45089,45027,27
45041,45091,27
48167,32003,27
48201,5143,27
48201,6077,27
48201,12083,27
48201,25027,27
48201,26065,27
48201,35049,27
48201,48493,27
48071,48339,27
48321,48469,27
53061,45035,27
53053,6089,27
53053,24033,27
53053,30063,27
53053,40109,27
53053,53047,27
53029,53063,27
53035,53057,27
53069,53015,27
53067,41039,27
53033,2090,27
53033,4015,27
53033,6055,27
53033,6089,27
53033,12127,27
53033,24033,27
53033,45035,27
53015,41007,27
53031,53053,27
53009,53073,27
22033,1073,27
22047,22063,27
22051,6059,27
22055,48439,27
22071,12057,27
22071,13135,27
22071,22063,27
22103,28059,27
22113,22097,27
1097,28035,26
1097,47037,26
1097,47157,26
1003,1099,26
6081,6045,26
6081,37183,26
6041,6017,26
6041,6113,26
6085,6045,26
6085,6093,26
6085,34021,26
6085,55025,26
6001,12031,26
6001,12103,26
6001,25027,26
6001,29189,26
6059,42091,26
6059,49057,26
6059,51810,26
6095,6047,26
6095,6079,26
6095,48113,26
6013,8013,26
6013,32005,26
6013,48121,26
6073,6101,26
6073,12111,26
6073,13039,26
6073,13245,26
6073,18089,26
6073,36067,26
6073,39093,26
6073,53009,26
6023,4013,26
6023,6071,26
6037,13057,26
6037,18089,26
6037,19103,26
6037,24021,26
6037,25013,26
6037,28047,26
6037,30111,26
6037,36091,26
6037,42077,26
6037,42095,26
6037,47189,26
6037,50007,26
6037,51700,26
6053,2020,26
6053,37133,26
6053,48141,26
6111,8059,26
6111,16055,26
6083,8005,26
6083,8031,26
6075,12099,26
6075,15009,26
6075,17043,26
6075,34003,26
6075,37063,26
6075,41029,26
6075,53053,26
6087,48453,26
6015,41029,26
6045,6007,26
9009,6081,26
9009,13067,26
9009,24027,26
9009,51810,26
9007,25013,26
9001,36055,26
9001,37063,26
9011,12115,26
9011,25001,26
9011,25013,26
9003,42091,26
10005,11001,26
10005,24015,26
10005,24025,26
10005,24033,26
10003,12021,26
10003,42011,26
10003,48439,26
11001,8059,26
11001,25001,26
11001,50007,26
12031,6067,26
12031,17043,26
12031,25025,26
12086,8001,26
12086,8035,26
12086,13185,26
12086,24027,26
12086,31141,26
12086,33011,26
12086,34001,26
12086,56021,26
12103,23005,26
12103,33015,26
12103,37063,26
12103,45045,26
12071,8005,26
12071,17197,26
12071,23005,26
12071,34003,26
12071,37051,26
12127,12033,26
12021,12119,26
12081,12111,26
12081,26125,26
12081,48439,26
12011,12107,26
12011,36027,26
12011,39153,26
12057,1003,26
12057,6013,26
12057,12075,26
12057,12121,26
12057,13179,26
12057,17163,26
12057,37067,26
12057,41067,26
12057,55025,26
12009,26125,26
12101,12015,26
12101,36029,26
12111,9001,26
12109,12115,26
12109,37119,26
12089,12095,26
12115,12053,26
12115,12087,26
12115,42091,26
12115,47037,26
12099,8059,26
12099,36027,26
12099,36067,26
12099,36091,26
12099,37067,26
12099,48027,26
12099,48491,26
12017,12031,26
12053,17031,26
12035,12069,26
12033,6071,26
12033,8041,26
12033,12101,26
12033,13245,26
12033,53033,26
12091,12117,26
12091,48027,26
12131,1039,26
12117,12053,26
12069,12035,26
12069,13067,26
12083,32003,26
12083,48201,26
13051,13251,26
13051,45035,26
13051,51059,26
13179,13127,26
13103,13251,26
23005,12081,26
23005,42101,26
23005,44007,26
23019,23017,26
24003,8031,26
24003,12101,26
24003,42001,26
24039,10005,26
24005,6001,26
24005,24011,26
24005,34007,26
24005,34023,26
24005,36029,26
24005,37051,26
24019,24003,26
24035,24033,26
24033,42133,26
24015,24029,26
24015,42045,26
24015,42101,26
24510,37135,26
24510,39035,26
24510,42043,26
25023,37183,26
25001,23031,26
25001,25015,26
25025,8013,26
25025,15003,26
25025,24005,26
25025,36109,26
25021,36055,26
25017,9005,26
25017,34039,26
25005,9015,26
33015,45051,26
34029,45019,26
34001,34027,26
34009,10003,26
34025,9009,26
34025,13121,26
34025,34041,26
34025,51810,26
34023,12081,26
34023,17097,26
34023,26125,26
34003,12009,26
34003,12105,26
34003,36111,26
34003,42029,26
34003,51013,26
34005,34033,26
34005,36005,26
34017,36027,26
34017,37081,26
34039,11001,26
34039,24003,26
34007,12031,26
34007,53033,26
34021,51013,26
34013,12009,26
34013,42003,26
34035,12031,26
34035,36085,26
34031,45051,26
36103,36025,26
36103,36077,26
36103,36079,26
36103,36093,26
36103,42103,26
36103,42127,26
36059,12083,26
36059,42127,26
36081,21111,26
36081,49035,26
36085,12103,26
36085,24033,26
36061,8059,26
36061,24021,26
36061,26081,26
36061,29095,26
36061,45013,26
36047,20091,26
36047,31055,26
36047,33015,26
36047,35001,26
36087,6073,26
36119,12085,26
36005,26163,26
36005,36083,26
36005,37081,26
36005,42075,26
36111,12011,26
36027,12057,26
36071,8041,26
36021,36081,26
36083,36067,26
36001,12011,26
37129,37125,26
37049,51810,26
37133,12101,26
37133,24017,26
37133,25027,26
37133,26099,26
37133,37107,26
37133,39035,26
37133,42003,26
37133,51107,26
37139,37041,26
37187,37147,26
41039,6071,26
41019,6073,26
41051,6061,26
41051,12011,26
41051,16055,26
42017,36103,26
42101,12021,26
42101,12111,26
42101,12127,26
42101,13051,26
42101,18097,26
42101,36085,26
42101,39061,26
42101,39153,26
44009,12115,26
44005,51550,26
44003,9003,26
44003,9009,26
45019,6075,26
45019,48439,26
45051,32003,26
45051,37179,26
45015,45003,26
45041,45035,26
48061,48141,26
48061,48273,26
48201,18089,26
48201,20161,26
48201,22057,26
48201,36055,26
48201,40031,26
48201,41039,26
48201,48299,26
48355,6037,26
48355,48329,26
48355,48493,26
48355,51810,26
48409,48215,26
48321,48239,26
48057,48239,26
48489,48201,26
48273,48061,26
48469,48025,26
53061,6029,26
53061,30029,26
53027,53009,26
53053,15001,26
53053,15009,26
53053,37183,26
53053,53065,26
53049,53041,26
53035,4019,26
53011,16027,26
53033,36005,26
53033,37051,26
53033,37135,26
22045,22097,26
22051,12033,26
22051,22117,26
22051,48245,26
22055,22017,26
22063,22037,26
22071,25025,26
22109,48453,26
1003,1025,25
6081,6009,25
6081,41039,25
6085,18097,25
6085,25027,25
6085,34027,25
6085,41033,25
6001,6101,25
6001,32019,25
6001,51810,25
6059,18057,25
6059,22071,25
6059,26077,25
6059,26099,25
6059,35043,25
6059,51710,25
6013,12011,25
6013,15009,25
6013,35001,25
6073,8014,25
6073,8037,25
6073,8101,25
6073,10003,25
6073,13073,25
6073,24025,25
6073,25013,25
6073,29183,25
6073,36027,25
6073,38101,25
6073,41053,25
6073,48309,25
6073,48367,25
6073,51760,25
6023,6077,25
6055,4013,25
6055,6077,25
6055,6083,25
6037,1117,25
6037,12019,25
6037,12073,25
6037,16019,25
6037,18157,25
6037,27163,25
6037,39095,25
6037,41043,25
6037,56021,25
6097,53053,25
6053,47125,25
6111,6077,25
6075,39061,25
6075,42091,25
6075,48439,25
6079,41017,25
6087,32031,25
6015,6067,25
9009,15003,25
9009,34013,25
9009,41051,25
9001,10003,25
9001,12119,25
9001,24005,25
9001,33015,25
9001,36001,25
9001,36111,25
9011,12021,25
9011,45015,25
9003,12119,25
9003,15003,25
10003,24021,25
10003,34035,25
10003,36059,25
10003,36103,25
10001,15003,25
10001,42045,25
10001,48201,25
11001,4019,25
11001,8005,25
11001,17043,25
11001,25027,25
11001,34039,25
11001,35049,25
11001,40109,25
11001,51041,25
12031,1089,25
12031,9003,25
12031,13117,25
12031,13245,25
12031,39113,25
12086,1073,25
12086,12089,25
12086,13021,25
12086,13139,25
12086,31055,25
12086,45091,25
12086,47065,25
12087,12109,25
12103,9001,25
12103,12035,25
12103,13057,25
12103,36067,25
12103,48121,25
12103,55079,25
12071,42091,25
12071,45045,25
12127,26163,25
12127,36055,25
12127,37051,25
12127,48085,25
12021,12127,25
12021,37183,25
12021,39061,25
12081,26049,25
12011,8035,25
12011,13291,25
12011,17197,25
12011,32031,25
12011,33015,25
12011,39113,25
12011,47149,25
12011,51760,25
12057,1101,25
12057,45083,25
12057,47187,25
12009,12035,25
12009,25009,25
12009,36055,25
12009,39035,25
12009,47093,25
12101,12109,25
12101,13121,25
12101,37051,25
12111,12109,25
12111,12115,25
12111,36061,25
12085,36059,25
12109,12071,25
12109,48439,25
12115,12097,25
12115,48113,25
12019,53029,25
12099,29095,25
12099,33015,25
12099,34009,25
12061,12103,25
12005,1117,25
12005,4013,25
12005,12013,25
12005,40109,25
12053,12001,25
12033,17031,25
12033,22015,25
12091,12109,25
12091,13121,25
12091,13135,25
12091,51810,25
12117,8031,25
12117,15003,25
12117,34017,25
12069,12061,25
12027,12071,25
12083,12015,25
12083,12023,25
13051,13057,25
13051,13153,25
13039,37133,25
13179,6037,25
13179,13089,25
13179,40031,25
13179,48099,25
13179,48201,25
13029,13215,25
13103,13179,25
23005,8031,25
23005,12015,25
23005,12057,25
23005,25023,25
24003,13067,25
24003,42071,25
24005,8013,25
24045,24025,25
24037,48439,25
24025,12099,25
24025,42101,25
24033,12103,25
24033,22071,25
24033,39035,25
24015,24003,25
24029,24015,25
24510,22071,25
24510,25021,25
24510,51810,25
25009,6001,25
25009,12127,25
25009,13121,25
25023,9001,25
25023,9003,25
25023,33017,25
25023,45019,25
25001,36081,25
25025,4019,25
25025,9007,25
25025,12117,25
25025,25019,25
25025,34021,25
25021,25007,25
25021,33003,25
25017,9015,25
25017,33019,25
25017,36071,25
25005,9009,25
25005,12057,25
28059,28131,25
28047,28089,25
33015,12081,25
34029,9001,25
34029,12081,25
34029,12083,25
34001,34031,25
34025,12085,25
34025,25017,25
34025,25021,25
34025,51013,25
34025,53033,25
34023,10001,25
34023,12069,25
34023,42069,25
34003,15003,25
34003,48439,25
34005,32003,25
34005,51810,25
34005,53033,25
34017,36055,25
34017,42045,25
34039,10005,25
34039,12031,25
34039,53033,25
34015,6073,25
34015,12011,25
34015,32003,25
34015,45051,25
34007,24033,25
34007,37183,25
34007,42071,25
34007,51059,25
34021,13121,25
34021,24005,25
34013,6001,25
34013,34015,25
34013,42103,25
34035,6001,25
34031,12115,25
34031,17031,25
36103,8041,25
36103,9007,25
36059,4019,25
36059,12061,25
36059,12109,25
36059,12119,25
36059,36021,25
36059,37179,25
36059,42103,25
36081,6111,25
36081,20091,25
36081,25005,25
36081,40109,25
36081,42133,25
36081,48491,25
36081,51700,25
36081,53053,25
36085,10003,25
36085,12069,25
36085,36027,25
36061,12083,25
36061,12111,25
36061,32031,25
36061,48121,25
36061,51540,25
36061,53061,25
36047,27123,25
36087,24510,25
36119,37063,25
36119,48439,25
36005,6001,25
36005,39035,25
36005,42103,25
36111,9001,25
36111,12103,25
36111,36087,25
36039,36061,25
36039,36081,25
36027,9003,25
36027,37119,25
36079,12099,25
36083,36027,25
36001,4013,25
36001,9003,25
36001,34003,25
36001,51059,25
37129,12057,25
37129,12103,25
37129,36047,25
37129,37025,25
37133,6053,25
37133,12117,25
37133,36029,25
37133,37063,25
37133,51510,25
37139,37119,25
37015,37183,25
37061,37147,25
41007,41039,25
41011,41033,25
41041,53011,25
41039,2020,25
41019,53011,25
41051,6041,25
41051,36081,25
41051,37063,25
41051,53071,25
41051,55079,25
42045,25025,25
42045,34017,25
42017,12111,25
42017,24005,25
42017,34003,25
42101,49035,25
44005,12099,25
44005,51810,25
44007,6001,25
44007,12101,25
44007,23005,25
44007,37063,25
45019,36091,25
45019,36103,25
45019,37063,25
45019,42101,25
45019,45055,25
45019,45073,25
45019,51013,25
45013,13135,25
45013,48029,25
45051,13089,25
45051,45007,25
45051,51059,25
45015,45013,25
45015,45089,25
45015,45091,25
45035,6073,25
45049,45005,25
48245,48085,25
48039,48469,25
48361,48167,25
48201,4021,25
48201,6061,25
48201,17163,25
48201,26049,25
48201,28059,25
48201,29047,25
48201,31109,25
48201,34021,25
48201,39113,25
48007,48453,25
48355,48013,25
48409,48297,25
48469,48339,25
53061,12103,25
53061,53021,25
53057,6037,25
53053,8005,25
53053,12031,25
53053,12103,25
53053,49049,25
53053,51810,25
53049,53067,25
53029,12031,25
53035,12031,25
53067,4019,25
53067,53037,25
53011,16055,25
53033,13051,25
53033,20173,25
53033,30049,25
53033,36059,25
53033,47093,25
53033,47157,25
53033,49053,25
53009,53057,25
22005,22057,25
22033,48039,25
22051,12011,25
22053,22113,25
22071,1073,25
22097,22009,25
22097,22045,25
1097,4013,24
1097,48157,24
1003,1069,24
6081,25025,24
6041,6077,24
6041,6079,24
6041,8031,24
6085,6031,24
6085,6115,24
6085,9003,24
6085,24510,24
6085,32019,24
6085,53067,24
6001,6093,24
6001,6115,24
6001,17097,24
6059,5143,24
6059,8014,24
6059,25009,24
6059,36055,24
6013,8059,24
6013,12099,24
6013,13067,24
6013,53035,24
6073,6027,24
6073,13151,24
6073,17163,24
6073,32510,24
6073,41011,24
6073,53045,24
6023,6075,24
6023,6079,24
6023,6111,24
6037,1101,24
6037,13059,24
6037,16013,24
6037,16017,24
6037,17111,24
6037,17201,24
6037,18039,24
6037,19113,24
6037,26065,24
6037,29019,24
6037,30063,24
6037,35045,24
6037,41011,24
6037,45063,24
6037,48091,24
6037,48139,24
6037,48479,24
6037,51003,24
6037,51550,24
6037,53007,24
6037,56039,24
6097,4025,24
6097,15009,24
6053,49049,24
6111,6041,24
6111,11001,24
6111,41005,24
6111,41039,24
6083,6057,24
6083,11001,24
6075,45019,24
6075,48491,24
6079,4015,24
6079,32031,24
6079,53053,24
6087,15001,24
6045,6013,24
6045,6075,24
9009,4019,24
9009,36071,24
9009,39035,24
9009,42091,24
9009,50007,24
9007,4013,24
9001,25005,24
9001,36029,24
9001,37135,24
9001,44005,24
9001,48121,24
9001,51087,24
9011,6001,24
9011,25009,24
9011,33015,24
9011,34023,24
9011,45019,24
9003,4019,24
9003,39035,24
9003,45091,24
10005,12095,24
10003,39049,24
11001,13135,24
11001,45079,24
11001,51177,24
12031,29189,24
12031,48141,24
12031,48157,24
12086,1101,24
12086,6041,24
12086,47149,24
12087,12001,24
12087,12061,24
12087,12111,24
12087,17031,24
12103,8035,24
12103,25013,24
12103,29095,24
12103,37113,24
12103,39151,24
12103,45051,24
12103,47149,24
12071,8059,24
12071,12017,24
12071,12035,24
12071,55025,24
12127,39049,24
12021,9001,24
12021,12097,24
12021,26081,24
12021,32003,24
12081,12097,24
